,price,type,address,url,agent_url,postcode,number_bedrooms,search_date,loc
171,370000.0,2 bedroom flat for sale,"Rosebery Crescent, Edinburgh",http://www.rightmove.co.uk/properties/94351280,http://www.rightmove.co.uk/estate-agents/agent/Doorstepscouk/National-152222.html,,2.0,2021-01-17 16:42:17.951429,"Rosebery Crescent, Haymarket, West End, City of Edinburgh, Scotland, EH12 5JP, United Kingdom"
172,365000.0,2 bedroom apartment for sale,"17/8 Canonmills Garden, Warriston Road, Edinburgh, EH7",http://www.rightmove.co.uk/properties/98711888,http://www.rightmove.co.uk/estate-agents/agent/Savills-New-Homes/Edinburgh-48755.html,EH7,2.0,2021-01-17 16:42:17.951429,
173,365000.0,2 bedroom flat for sale,"46, Flat 10, Annandale Street, New Town, Edinburgh, EH7 4FA",http://www.rightmove.co.uk/properties/73536813,http://www.rightmove.co.uk/estate-agents/agent/Drummond-Miller/Edinburgh-103265.html,EH7,2.0,2021-01-17 16:42:17.951429,
174,365000.0,1 bedroom mews house for sale,"12 William Street North East Lane, Edinburgh EH3 7NF",http://www.rightmove.co.uk/properties/96844331,http://www.rightmove.co.uk/estate-agents/agent/Sturrock-Armstrong-and-Thomson/Edinburgh-63185.html,EH3,1.0,2021-01-17 16:42:17.951429,"William Street North East Lane, Haymarket, West End, City of Edinburgh, Scotland, EH3 7NF, United Kingdom"
175,425000.0,2 bedroom flat for sale,"11/5 Eton Terrace, Edinburgh, EH4 1QD",http://www.rightmove.co.uk/properties/85866412,http://www.rightmove.co.uk/estate-agents/agent/Simpson-and-Marwick/Edinburgh-15605.html,EH4,2.0,2021-01-17 16:42:17.951429,"Eton Terrace, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 3AS, United Kingdom"
176,365000.0,3 bedroom flat for sale,"Annandale Street, Bellevue, Edinburgh, EH7",http://www.rightmove.co.uk/properties/81272446,http://www.rightmove.co.uk/estate-agents/agent/MOV8-Real-Estate-Principal-GPM-Branch/Scotland-Head-Office-138737.html,EH7,3.0,2021-01-17 16:42:17.951429,"Annandale Street, Broughton, New Town/Broughton, City of Edinburgh, Scotland, EH7 4BB, United Kingdom"
177,365000.0,1 bedroom apartment for sale,"Unit 7, Randolph Crescent, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/95447558,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,,1.0,2021-01-17 16:42:17.951429,
178,360000.0,3 bedroom flat for sale,"1F3 73 Lothian Road, Tollcross, Edinburgh, EH3 9AW",http://www.rightmove.co.uk/properties/99363206,http://www.rightmove.co.uk/estate-agents/agent/McEwan-Fraser-Legal/Scotland-68041.html,EH3,3.0,2021-01-17 16:42:17.951429,
179,360000.0,2 bedroom apartment for sale,"Palmerston Place, Edinburgh",http://www.rightmove.co.uk/properties/87038875,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,2.0,2021-01-17 16:42:17.951429,"Palmerston Place, Dean Village, West End, City of Edinburgh, Scotland, EH12 5AU, United Kingdom"
180,360000.0,3 bedroom flat for sale,"25/4 Comely Bank Road, Stockbridge, Edinburgh, EH4 1DS",http://www.rightmove.co.uk/properties/86266369,http://www.rightmove.co.uk/estate-agents/agent/McEwan-Fraser-Legal/Scotland-68041.html,EH4,3.0,2021-01-17 16:42:17.951429,"Comely Bank Road, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1DR, United Kingdom"
181,360000.0,3 bedroom flat for sale,"Annandale Street, Edinburgh, EH7",http://www.rightmove.co.uk/properties/95978936,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH7,3.0,2021-01-17 16:42:17.951429,"Annandale Street, Brunswick, Leith Central, City of Edinburgh, Scotland, EH7 4AL, United Kingdom"
182,360000.0,2 bedroom flat for sale,"Comely Bank Road, Edinburgh, Midlothian (County of Edinburgh)",http://www.rightmove.co.uk/properties/87709261,http://www.rightmove.co.uk/estate-agents/agent/Springbok-Properties/Nationwide-53811.html,,2.0,2021-01-17 16:42:17.951429,
183,360000.0,2 bedroom flat for sale,"68/1 Raeburn Place, Edinburgh, EH4 1HJ",http://www.rightmove.co.uk/properties/75870837,http://www.rightmove.co.uk/estate-agents/agent/Coulters/Stockbridge-95110.html,EH4,2.0,2021-01-17 16:42:17.951429,"Raeburn Place, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1JG, United Kingdom"
184,360000.0,2 bedroom flat for sale,"27-3 Ravelston Terrace, Ravelston, EH4 3TP",http://www.rightmove.co.uk/properties/84681331,http://www.rightmove.co.uk/estate-agents/agent/Cullertons/Edinburgh-170039.html,EH4,2.0,2021-01-17 16:42:17.951429,"Ravelston Terrace, Ravelston Dykes, Comely Bank, Craigleith, City of Edinburgh, Scotland, EH4 3EE, United Kingdom"
185,360000.0,3 bedroom flat for sale,"17/5 Comely Bank Street, Edinburgh, EH4 1AP",http://www.rightmove.co.uk/properties/86229802,http://www.rightmove.co.uk/estate-agents/agent/Simpson-and-Marwick/Edinburgh-15605.html,EH4,3.0,2021-01-17 16:42:17.951429,"Comely Bank Street, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1AW, United Kingdom"
186,360000.0,1 bedroom flat for sale,"York Place, Edinburgh, Midlothian, EH1",http://www.rightmove.co.uk/properties/73377123,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH1,1.0,2021-01-17 16:42:17.951429,
187,359995.0,2 bedroom flat for sale,"34/2 Drummond Street, Newington, EH8 9TY",http://www.rightmove.co.uk/properties/93104231,http://www.rightmove.co.uk/estate-agents/agent/Deans-Properties/Newington-128743.html,EH8,2.0,2021-01-17 16:42:17.951429,
188,353000.0,2 bedroom apartment for sale,"17/21 Canonmills Garden, Warriston Road, Edinburgh, EH7",http://www.rightmove.co.uk/properties/92630438,http://www.rightmove.co.uk/estate-agents/agent/Savills-New-Homes/Edinburgh-48755.html,EH7,2.0,2021-01-17 16:42:17.951429,
189,351000.0,2 bedroom flat for sale,"17/20 Hughes Close, Canonmills Garden, Warriston Road EH7",http://www.rightmove.co.uk/properties/94464527,http://www.rightmove.co.uk/estate-agents/agent/Gilson-Gray-LLP/Edinburgh-109463.html,EH7,2.0,2021-01-17 16:42:17.951429,
190,350000.0,4 bedroom flat for sale,"25 1F1  Montrose Terrace, Abbeyhill, Edinburgh, EH7 5DJ",http://www.rightmove.co.uk/properties/87782539,http://www.rightmove.co.uk/estate-agents/agent/McEwan-Fraser-Legal/Scotland-68041.html,EH7,4.0,2021-01-17 16:42:17.951429,
191,350000.0,2 bedroom apartment for sale,"Shandwick Place, West End, Edinburgh, EH2",http://www.rightmove.co.uk/properties/88176070,http://www.rightmove.co.uk/estate-agents/agent/Savills/Edinburgh-161225.html,EH2,2.0,2021-01-17 16:42:17.951429,"Shandwick Place, Haymarket, West End, City of Edinburgh, Scotland, EH2 4SA, United Kingdom"
192,350000.0,1 bedroom apartment for sale,"G27 - Donaldson's, West Coates, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/99158798,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,G27,1.0,2021-01-17 16:42:17.951429,
193,350000.0,2 bedroom flat for sale,"Summerbank, Edinburgh, EH3",http://www.rightmove.co.uk/properties/73507497,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH3,2.0,2021-01-17 16:42:17.951429,"Summerbank, Bellevue, New Town/Broughton, City of Edinburgh, Scotland, EH3 6NQ, United Kingdom"
194,350000.0,4 bedroom flat for sale,"16 1F2  East Norton Place, Abbeyhill, Edinburgh, EH7 5DR",http://www.rightmove.co.uk/properties/75004143,http://www.rightmove.co.uk/estate-agents/agent/McEwan-Fraser-Legal/Scotland-68041.html,EH7,4.0,2021-01-17 16:42:17.951429,
195,350000.0,1 bedroom flat for sale,"4 (3F2) Melville Place, West End, Edinburgh, EH3 7PR",http://www.rightmove.co.uk/properties/87574426,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,EH3,1.0,2021-01-17 16:42:17.951429,
196,350000.0,2 bedroom apartment for sale,"Holyrood Road, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/72520008,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,2.0,2021-01-17 16:42:17.951429,
197,350000.0,2 bedroom flat for sale,89/30 Holyrood Road,http://www.rightmove.co.uk/properties/74136153,http://www.rightmove.co.uk/estate-agents/agent/Urquharts-Solicitors/Edinburgh-165560.html,,2.0,2021-01-17 16:42:17.951429,"Holyrood Road, Holyrood, Old Town, City of Edinburgh, Scotland, EH8 8BA, United Kingdom"
198,350000.0,2 bedroom apartment for sale,"St. Stephen Street, Edinburgh, EH3",http://www.rightmove.co.uk/properties/84107794,http://www.rightmove.co.uk/estate-agents/agent/Savills/Edinburgh-161225.html,EH3,2.0,2021-01-17 16:42:17.951429,"St Stephen Street, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH3 5AN, United Kingdom"
199,350000.0,3 bedroom flat for sale,"10/7 Leslie Place, Stockbridge, EH4 1NH",http://www.rightmove.co.uk/properties/88329034,http://www.rightmove.co.uk/estate-agents/agent/Coulters/Stockbridge-95110.html,EH4,3.0,2021-01-17 16:42:17.951429,"Leslie Place, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1NF, United Kingdom"
200,195000.0,1 bedroom flat for sale,"Henderson Row, Edinburgh",http://www.rightmove.co.uk/properties/76073589,http://www.rightmove.co.uk/estate-agents/agent/KnightBain-Estate-Agents/Broxburn-46353.html,,1.0,2021-01-17 16:42:17.951429,"Henderson Row, Silvermills, New Town/Broughton, City of Edinburgh, Scotland, EH3 5DH, United Kingdom"
201,350000.0,3 bedroom flat for sale,"56/6 Orchard Brae Avenue, Orchard Brae, Edinburgh, EH4 2HN",http://www.rightmove.co.uk/properties/98142464,http://www.rightmove.co.uk/estate-agents/agent/MHD-Law-LLP/Edinburgh-206234.html,EH4,3.0,2021-01-17 16:42:17.951429,"Orchard Brae Avenue, Orchard Brae, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1NY, United Kingdom"
202,349999.0,2 bedroom flat for sale,"2/2 Nether Craigwell, Old Town, Edinburgh, EH8 8DR",http://www.rightmove.co.uk/properties/86450437,http://www.rightmove.co.uk/estate-agents/agent/McEwan-Fraser-Legal/Scotland-68041.html,EH8,2.0,2021-01-17 16:42:17.951429,"Nether Craigwell, Old Town, City of Edinburgh, Scotland, EH8 8DR, United Kingdom"
203,346500.0,2 bedroom apartment for sale,"Canonmills Garden, 16/10 Muscari, Warriston Road, Edinburgh, EH7",http://www.rightmove.co.uk/properties/98713874,http://www.rightmove.co.uk/estate-agents/agent/Savills-New-Homes/Edinburgh-48755.html,EH7,2.0,2021-01-17 16:42:17.951429,
204,345000.0,1 bedroom apartment for sale,"Simpson Loan, Quartermile, Edinburgh, EH3",http://www.rightmove.co.uk/properties/100689911,http://www.rightmove.co.uk/estate-agents/agent/Murray-and-Currie/Edinburgh-Sales-68784.html,EH3,1.0,2021-01-17 16:42:17.951429,"Simpson Loan, Quartermile, Tollcross, City of Edinburgh, Scotland, EH3 9FL, United Kingdom"
205,345000.0,4 bedroom flat for sale,"7/14 Gentle's Entry, Old Town, Edinburgh, EH8 8PD",http://www.rightmove.co.uk/properties/84401287,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,EH8,4.0,2021-01-17 16:42:17.951429,"Gentle's Entry, Holyrood, Old Town, City of Edinburgh, Scotland, EH8 8PD, United Kingdom"
206,345000.0,2 bedroom mews house for sale,"32 Raeburn Mews, Edinburgh, EH4 1RG",http://www.rightmove.co.uk/properties/75114048,http://www.rightmove.co.uk/estate-agents/agent/Campbell-Smith-LLP/Edinburgh-94463.html,EH4,2.0,2021-01-17 16:42:17.951429,"Raeburn Mews, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1RG, United Kingdom"
207,345000.0,1 bedroom flat for sale,"Eglinton Crescent, Edinburgh, EH12.",http://www.rightmove.co.uk/properties/71748840,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH12,1.0,2021-01-17 16:42:17.951429,"Eglinton Crescent, West Coates, West End, City of Edinburgh, Scotland, EH12 5BU, United Kingdom"
208,345000.0,1 bedroom apartment for sale,"Apartment 2, 26 York Place, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/95176463,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,,1.0,2021-01-17 16:42:17.951429,
209,345000.0,3 bedroom end of terrace house for sale,"19 Pilrig Heights, Leith, Edinburgh, EH6 5AB",http://www.rightmove.co.uk/properties/85600669,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,EH6,3.0,2021-01-17 16:42:17.951429,"19, Pilrig Heights, Pilrig, Leith Central, City of Edinburgh, Scotland, EH6 5FD, United Kingdom"
210,342000.0,2 bedroom flat for sale,"17/11 Hughes Close, Canonmills Garden, Warriston Road EH7",http://www.rightmove.co.uk/properties/70717965,http://www.rightmove.co.uk/estate-agents/agent/Gilson-Gray-LLP/Edinburgh-109463.html,EH7,2.0,2021-01-17 16:42:17.951429,
211,340000.0,1 bedroom flat for sale,"York Place, Edinburgh, Midlothian, EH1",http://www.rightmove.co.uk/properties/73644783,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH1,1.0,2021-01-17 16:42:17.951429,
212,340000.0,1 bedroom apartment for sale,"Simpson Loan, Edinburgh",http://www.rightmove.co.uk/properties/74457852,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,1.0,2021-01-17 16:42:17.951429,"Simpson Loan, Quartermile, Tollcross, City of Edinburgh, Scotland, EH3 9GS, United Kingdom"
213,340000.0,2 bedroom maisonette for sale,"44 Alva Place, Abbeyhill, EDINBURGH, EH7 5AX",http://www.rightmove.co.uk/properties/86118061,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,EH7,2.0,2021-01-17 16:42:17.951429,"44, Maryfield Place, Abbeyhill Colonies, Leith Central, City of Edinburgh, Scotland, EH7 5AX, United Kingdom"
214,340000.0,2 bedroom flat for sale,"Lothian Road, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/97953761,http://www.rightmove.co.uk/estate-agents/agent/Thorntons-Property-Services/Edinburgh-155639.html,,2.0,2021-01-17 16:42:17.951429,"Lothian Burn, Lothianburn, City of Edinburgh, Midlothian, Scotland, EH10 7DU, United Kingdom"
215,335000.0,2 bedroom flat for sale,"Castle Terrace, City Centre,, Edinburgh, EH1",http://www.rightmove.co.uk/properties/85659274,http://www.rightmove.co.uk/estate-agents/agent/Lindsays/Edinburgh-29595.html,EH1,2.0,2021-01-17 16:42:17.951429,"Castle Terrace, Lauriston, Tollcross, City of Edinburgh, Scotland, EH1 2EL, United Kingdom"
216,335000.0,2 bedroom apartment for sale,"Dean Path, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/86026300,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,2.0,2021-01-17 16:42:17.951429,
217,335000.0,3 bedroom flat for sale,"East Fountainbridge, Fountainbridge, Edinburgh, EH3",http://www.rightmove.co.uk/properties/77849173,http://www.rightmove.co.uk/estate-agents/agent/MOV8-Real-Estate-Principal-GPM-Branch/Scotland-Head-Office-138737.html,EH3,3.0,2021-01-17 16:42:17.951429,"East Fountainbridge, Lauriston, Tollcross, City of Edinburgh, Scotland, EH3 9BH, United Kingdom"
218,333000.0,2 bedroom apartment for sale,"16/14 Canonmills Garden, Warriston Road, Edinburgh, EH7",http://www.rightmove.co.uk/properties/90162695,http://www.rightmove.co.uk/estate-agents/agent/Savills-New-Homes/Edinburgh-48755.html,EH7,2.0,2021-01-17 16:42:17.951429,
219,330000.0,2 bedroom flat for sale,"68 (2F1)Merchiston Avenue, Edinburgh, EH10 4PA",http://www.rightmove.co.uk/properties/99267878,http://www.rightmove.co.uk/estate-agents/agent/Ralph-Hendrie-Legal/Edinburgh-210887.html,EH10,2.0,2021-01-17 16:42:17.951429,
220,330000.0,1 bedroom flat for sale,"60/7 Cumberland Street, Edinburgh, EH3 6RE",http://www.rightmove.co.uk/properties/86728660,http://www.rightmove.co.uk/estate-agents/agent/Connor-Malcolm/Edinburgh-179594.html,EH3,1.0,2021-01-17 16:42:17.951429,"Cumberland Street, Silvermills, New Town/Broughton, City of Edinburgh, Scotland, EH3 6RA, United Kingdom"
221,330000.0,2 bedroom flat for sale,"Flat 35, 19 Shrubhill Walk, Leith, Edinburgh, EH7 4FH",http://www.rightmove.co.uk/properties/88266232,http://www.rightmove.co.uk/estate-agents/agent/McEwan-Fraser-Legal/Scotland-68041.html,EH7,2.0,2021-01-17 16:42:17.951429,
222,325000.0,2 bedroom flat for sale,"Barony Street, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/98858312,http://www.rightmove.co.uk/estate-agents/agent/Thorntons-Property-Services/Edinburgh-155639.html,,2.0,2021-01-17 16:42:17.951429,
223,325000.0,1 bedroom apartment for sale,"34/1 Simpson Loan, Quartermile, EH3",http://www.rightmove.co.uk/properties/88321288,http://www.rightmove.co.uk/estate-agents/agent/Savills/Edinburgh-161225.html,EH3,1.0,2021-01-17 16:42:17.951429,"Simpson Loan, Quartermile, Tollcross, City of Edinburgh, Scotland, EH3 9FL, United Kingdom"
224,325000.0,2 bedroom flat for sale,"Flat 21, 22 Barnton Grove, , Edinburgh, EH4 6EJ",http://www.rightmove.co.uk/properties/73633989,http://www.rightmove.co.uk/estate-agents/agent/McEwan-Fraser-Legal/Scotland-68041.html,EH4,2.0,2021-01-17 16:42:17.951429,
225,485000.0,1 bedroom flat for sale,"Albyn Place, Edinburgh, EH2",http://www.rightmove.co.uk/properties/77056410,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH2,1.0,2021-01-17 16:42:17.951429,"Albyn Place, Silvermills, New Town/Broughton, City of Edinburgh, Scotland, EH2 4NF, United Kingdom"
226,325000.0,2 bedroom flat for sale,"8 Royal Mile Mansions, 50 North Bridge, Old Town, Edinburgh, EH1 1QN",http://www.rightmove.co.uk/properties/85719976,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,EH1,2.0,2021-01-17 16:42:17.951429,"Royal Mile Mansions, North Bridge, Old Town, City of Edinburgh, Scotland, EH1 1QN, United Kingdom"
227,325000.0,2 bedroom flat for sale,"35/5 Rodney Street, Canonmills, Edinburgh, EH7 4EL",http://www.rightmove.co.uk/properties/88215502,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,EH7,2.0,2021-01-17 16:42:17.951429,"Rodney Street, Rodney Street Tunnel, Canonmills, New Town/Broughton, City of Edinburgh, Scotland, EH7 4EL, United Kingdom"
228,325000.0,Studio apartment for sale,"Apartment 4, 26 York Place, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/95176442,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/New-Homes-77418.html,,0.0,2021-01-17 16:42:17.951429,
229,325000.0,2 bedroom apartment for sale,"4 Orchard Brae, Comely Bank, EH4",http://www.rightmove.co.uk/properties/95810882,http://www.rightmove.co.uk/estate-agents/agent/Ellisons/Edinburgh-224006.html,EH4,2.0,2021-01-17 16:42:17.951429,
230,325000.0,2 bedroom flat for sale,"69/3 Henderson Row, Edinburgh, EH3 5DL",http://www.rightmove.co.uk/properties/86926036,http://www.rightmove.co.uk/estate-agents/agent/Simpson-and-Marwick/Edinburgh-15605.html,EH3,2.0,2021-01-17 16:42:17.951429,"Henderson Row, Silvermills, New Town/Broughton, City of Edinburgh, Scotland, EH3 5DH, United Kingdom"
231,325000.0,2 bedroom apartment for sale,"Wester Coates Road, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/97619879,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,2.0,2021-01-17 16:42:17.951429,
232,325000.0,2 bedroom flat for sale,"15 (2F1), Wellington Street, Hillside, Edinburgh, EH7 5EE",http://www.rightmove.co.uk/properties/84440758,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,EH7,2.0,2021-01-17 16:42:17.951429,
233,325000.0,1 bedroom flat for sale,"York Place, Edinburgh, Midlothian, EH1",http://www.rightmove.co.uk/properties/73377126,http://www.rightmove.co.uk/estate-agents/agent/Knight-Frank/Edinburgh-41048.html,EH1,1.0,2021-01-17 16:42:17.951429,
234,320000.0,2 bedroom flat for sale,"10/5 Hopetoun Crescent, Edinburgh EH7 4AU",http://www.rightmove.co.uk/properties/83258497,http://www.rightmove.co.uk/estate-agents/agent/Sturrock-Armstrong-and-Thomson/Edinburgh-63185.html,EH7,2.0,2021-01-17 16:42:17.951429,"Hopetoun Crescent, Gayfield, New Town/Broughton, City of Edinburgh, Scotland, EH7 4GT, United Kingdom"
235,320000.0,3 bedroom ground floor flat for sale,"110 Bellevue Road, Bellevue, Edinburgh, EH7 4DF",http://www.rightmove.co.uk/properties/95952374,http://www.rightmove.co.uk/estate-agents/agent/McEwan-Fraser-Legal/Scotland-68041.html,EH7,3.0,2021-01-17 16:42:17.951429,"110, Bellevue Road, Broughton, New Town/Broughton, City of Edinburgh, Scotland, EH7 4DF, United Kingdom"
236,320000.0,2 bedroom flat for sale,"28/6 Barony Street, Broughton, Edinburgh EH3 6NY",http://www.rightmove.co.uk/properties/72382473,http://www.rightmove.co.uk/estate-agents/agent/Gilson-Gray-LLP/Edinburgh-109463.html,EH3,2.0,2021-01-17 16:42:17.951429,"Barony Street, Bellevue, New Town/Broughton, City of Edinburgh, Scotland, EH3 6PD, United Kingdom"
237,315000.0,1 bedroom flat for sale,"35/16 Simpson Loan, Edinburgh, EH3",http://www.rightmove.co.uk/properties/101860175,http://www.rightmove.co.uk/estate-agents/agent/Murray-and-Currie/Edinburgh-Sales-68784.html,EH3,1.0,2021-01-17 16:42:17.951429,"Simpson Loan, Quartermile, Tollcross, City of Edinburgh, Scotland, EH3 9FL, United Kingdom"
238,315000.0,2 bedroom flat for sale,"Granville Terrace, Merchiston, EDINBURGH",http://www.rightmove.co.uk/properties/86232001,http://www.rightmove.co.uk/estate-agents/agent/Quicksale-Property-Auctions-Ltd/Glasgow-75445.html,,2.0,2021-01-17 16:42:17.951429,"Granville Terrace, Polwarth, Merchiston, City of Edinburgh, Scotland, EH10 4PQ, United Kingdom"
239,315000.0,3 bedroom flat for sale,"48/11 Learmonth Avenue, Edinburgh EH4 1HT",http://www.rightmove.co.uk/properties/81369514,http://www.rightmove.co.uk/estate-agents/agent/Sturrock-Armstrong-and-Thomson/Edinburgh-63185.html,EH4,3.0,2021-01-17 16:42:17.951429,"Learmonth Avenue, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1DG, United Kingdom"
240,315000.0,1 bedroom apartment for sale,"Learmonth Terrace, Edinburgh",http://www.rightmove.co.uk/properties/87664720,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,1.0,2021-01-17 16:42:17.951429,"Learmonth Terrace, Stockbridge, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1PQ, United Kingdom"
241,315000.0,1 bedroom flat for sale,"24/20 Simpson Loan, Quartermile, Edinburgh EH3 9GE",http://www.rightmove.co.uk/properties/76980498,http://www.rightmove.co.uk/estate-agents/agent/Gilson-Gray-LLP/Edinburgh-109463.html,EH3,1.0,2021-01-17 16:42:17.951429,"Simpson Loan, Quartermile, Tollcross, City of Edinburgh, Scotland, EH3 9GS, United Kingdom"
242,315000.0,1 bedroom apartment for sale,"Royal Circus, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/87373135,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,1.0,2021-01-17 16:42:17.951429,
243,312000.0,2 bedroom apartment for sale,"1 McDonald Street, Bellevue, Edinburgh, EH7",http://www.rightmove.co.uk/properties/74138127,http://www.rightmove.co.uk/estate-agents/agent/Braemore/Edinburgh-118444.html,EH7,2.0,2021-01-17 16:42:17.951429,
244,310000.0,2 bedroom apartment for sale,"Elder Street, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/82198996,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,2.0,2021-01-17 16:42:17.951429,
245,310000.0,1 bedroom apartment for sale,"Simpson Loan, Quartermile, Edinburgh, EH3",http://www.rightmove.co.uk/properties/87486568,http://www.rightmove.co.uk/estate-agents/agent/Murray-and-Currie/Edinburgh-Sales-68784.html,EH3,1.0,2021-01-17 16:42:17.951429,"Simpson Loan, Quartermile, Tollcross, City of Edinburgh, Scotland, EH3 9FL, United Kingdom"
246,310000.0,2 bedroom flat for sale,"116 (3F3) St Stephen Street, Stockbridge, EH3 5AD",http://www.rightmove.co.uk/properties/85984606,http://www.rightmove.co.uk/estate-agents/agent/Cullertons/Edinburgh-170039.html,EH3,2.0,2021-01-17 16:42:17.951429,
247,310000.0,2 bedroom flat for sale,"Comely Bank Road, Edinburgh",http://www.rightmove.co.uk/properties/101189792,http://www.rightmove.co.uk/estate-agents/agent/OMalley-Property/Alloa-161783.html,,2.0,2021-01-17 16:42:17.951429,"Comely Bank Road, Comely Bank, Stockbridge/Inverleith, City of Edinburgh, Scotland, EH4 1BG, United Kingdom"
248,310000.0,2 bedroom ground maisonette for sale,"Barony Street, Edinburgh, EH3",http://www.rightmove.co.uk/properties/98381570,http://www.rightmove.co.uk/estate-agents/agent/Purplebricks/covering-Scotland-151100.html,EH3,2.0,2021-01-17 16:42:17.951429,"Barony Street, Bellevue, New Town/Broughton, City of Edinburgh, Scotland, EH3 6PD, United Kingdom"
249,309995.0,1 bedroom flat for sale,"Flat 15, 28 Simpson Loan, Quartermile, Edinburgh, EH3 9GG",http://www.rightmove.co.uk/properties/83525623,http://www.rightmove.co.uk/estate-agents/agent/McEwan-Fraser-Legal/Scotland-68041.html,EH3,1.0,2021-01-17 16:42:17.951429,
250,490000.0,2 bedroom apartment for sale,"Buckingham Terrace, Edinburgh, Midlothian",http://www.rightmove.co.uk/properties/84582286,http://www.rightmove.co.uk/estate-agents/agent/Rettie-and-Co/Edinburgh-Sales-67544.html,,2.0,2021-01-17 16:42:17.951429,
251,309500.0,3 bedroom flat for sale,"13 3f1, Grindlay Street, Edinburgh (flat 6)",http://www.rightmove.co.uk/properties/81652138,http://www.rightmove.co.uk/estate-agents/agent/Abbey-Forth-Sales-and-Lettings/Dunfermline-72757.html,,3.0,2021-01-17 16:42:17.951429,
252,307000.0,2 bedroom apartment for sale,"Canonmills Garden, 16/1 Muscari, Warriston Road, Edinburgh, EH7",http://www.rightmove.co.uk/properties/102028133,http://www.rightmove.co.uk/estate-agents/agent/Savills-New-Homes/Edinburgh-48755.html,EH7,2.0,2021-01-17 16:42:17.951429,
253,305000.0,3 bedroom flat for sale,"9/10 Powderhall Rigg, Edinburgh, EH7 4GG",http://www.rightmove.co.uk/properties/101817101,http://www.rightmove.co.uk/estate-agents/agent/D-J-Alexander/Edinburgh-51311.html,EH7,3.0,2021-01-17 16:42:17.951429,"Powderhall Rigg, Powderhall, New Town/Broughton, City of Edinburgh, Scotland, EH7 4GG, United Kingdom"
